t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
57.41195,8360,8540,515,25,6.09
57.511933,8162,8256,116,25,6.09
57.611951,7945,7984,116,25,6.09
57.711933,8435,8188,116,25,6.03
57.811951,8407,8440,163,25,6.03
57.911936,8320,8400,163,25,6.11
58.01195,8428,8324,163,25,6.11
58.111978,8179,8336,163,25,6.09
58.21195,8136,8148,131,25,6.09
58.311932,8140,8112,131,25,6.09
58.411949,8312,8196,131,25,6.09
58.511931,8389,8360,165,25,6.09
58.61195,8617,8504,165,25,6.09
58.711932,8358,8536,165,25,6.08
58.811958,8465,8336,261,25,6.08
58.911934,8659,8524,261,25,6.11
59.01195,8517,8632,261,25,6.11
59.111936,8001,8380,261,25,6.08
59.211951,8084,7960,73,25,6.08
59.311933,8370,8196,73,25,6.08
59.411953,8543,8384,73,25,6.11
59.511933,8421,8532,182,25,6.11
59.611951,8543,8492,182,25,6.11
59.711934,8650,8652,182,25,6.08
59.811952,8468,8500,46,25,6.08
59.911934,9006,8640,46,25,6.06
60.011952,9048,9104,46,25,6.06
60.111934,8764,8956,46,25,6.09
60.21195,8270,8524,581,25,6.09
60.311933,8377,8352,581,25,6.09
60.411944,8340,8376,581,25,6.09
60.511932,8588,8332,624,25,6.09
60.611981,8358,8516,624,25,6.09
60.711933,8473,8464,624,25,6.09
60.81196,8491,8408,366,25,6.09
60.911932,8380,8452,366,25,6.12
61.01195,8380,8408,366,25,6.12
61.111934,8235,8348,366,25,6.1
61.211952,8153,8200,114,25,6.1
61.311933,8283,8228,114,25,6.1
61.411951,8199,8260,114,25,6.1
61.511976,8348,8248,148,25,6.1
61.61195,8409,8392,148,25,6.1
61.711945,8307,8324,148,25,6.1
61.81195,8408,8364,68,25,6.1
61.911959,8380,8380,68,25,6.1
62.011949,8380,8400,68,25,6.1
62.111934,8149,8288,68,25,6.08
62.211951,8127,8152,203,25,6.08
62.311932,8194,8172,203,25,6.08
62.41195,8117,8196,203,25,6.11
62.511932,8015,8064,329,25,6.11
62.61195,8369,8080,329,25,6.11
62.711942,8584,8464,329,25,6.08
62.811952,8424,8460,360,25,6.08
62.911935,8524,8492,360,25,6.09
63.011951,8708,8584,360,25,6.09
63.111934,8790,8748,360,25,6.06
63.21195,8617,8720,145,25,6.06
63.311944,8945,8652,145,25,6.06
63.41195,8845,8952,145,25,6.11
63.511934,8663,8756,397,25,6.11
63.61195,8362,8636,397,25,6.11
63.711932,8269,8308,397,25,6.09
63.81195,8440,8360,332,25,6.09
63.911933,8557,8480,332,25,6.07
64.01195,8488,8540,332,25,6.07
64.11194,7950,8368,332,25,6.01
64.21195,8170,7904,54,25,6.01
64.311933,8866,8512,54,25,6.01
64.411949,8660,8880,54,25,6.06
64.511933,8250,8496,366,25,6.06
64.61195,8035,8120,366,25,6.06
64.711933,8000,8024,366,25,6.07
64.811951,8161,7976,225,25,6.07
64.911932,8156,8216,225,25,6.1
65.011977,8320,8256,225,25,6.1
65.111931,8053,8268,225,25,6.07
65.211949,8112,8044,0,25,6.07
65.311931,8162,8088,0,25,6.07
65.411981,8188,8236,0,25,6.09
65.511932,8144,8176,58,25,6.09
65.611948,8351,8216,58,25,6.09
65.711955,8393,8396,58,25,6.1
65.811948,8157,8248,477,25,6.1
65.911979,8275,8184,477,25,6.07
66.01195,8219,8256,477,25,6.07
66.111975,7702,8100,477,25,6.01
66.211949,8204,7824,583,25,6.01
66.311948,8227,8308,583,25,6.01
66.411949,8212,8144,583,25,6.11
66.511932,8417,8284,134,25,6.11
66.611948,8307,8496,134,25,6.11
66.711931,8293,8160,134,25,6.11
66.811948,8363,8332,104,25,6.11
66.911931,8428,8440,104,25,6.09
67.011948,8183,8368,104,25,6.09
67.111951,8182,8060,104,25,6.1
67.211949,8210,8216,148,25,6.1
67.311931,8357,8248,148,25,6.1
67.411948,8324,8348,148,25,6.1
67.51193,8461,8344,201,25,6.1
67.611949,8487,8508,201,25,6.1
67.711931,8572,8504,201,25,6.1
67.811949,8377,8552,276,25,6.1
67.911956,8386,8324,276,25,6.11
68.011949,8761,8588,276,25,6.11
68.111931,8694,8756,276,25,6.11
68.21195,8744,8684,49,25,6.11
68.311939,8697,8804,49,25,6.11
68.411949,8771,8632,49,25,6.11
68.511931,8684,8796,83,25,6.11
68.611956,8471,8600,83,25,6.11
