t__s,ACT_TILT_RIGHT_FRONT.Position_CMD,ACT_TILT_RIGHT_FRONT.Position_FB,ACT_TILT_RIGHT_FRONT.Torque_FB,ACT_TILT_RIGHT_FRONT.Temperature_FB__dC,ACT_TILT_RIGHT_FRONT.Voltage_FB__V
212.811953,6732,6736,0,30,6.12
212.911917,6732,6736,0,30,6.12
213.011936,6732,6736,0,30,6.12
213.111918,6732,6736,0,30,6.12
213.211927,6732,6736,0,30,6.12
213.31192,6732,6736,0,30,6.12
213.411919,6732,6736,0,30,6.12
213.511925,6732,6736,0,30,6.12
213.611919,6732,6736,0,30,6.12
213.711918,6732,6736,0,30,6.12
213.811919,6732,6736,0,30,6.12
213.911917,6732,6736,0,30,6.12
214.011933,6732,6736,0,30,6.12
214.111918,6732,6736,0,30,6.12
214.21192,6732,6736,0,30,6.12
214.311917,6732,6736,0,30,6.12
214.41192,6732,6736,0,30,6.11
214.511916,6732,6736,0,30,6.11
214.611975,6732,6736,0,30,6.11
214.711918,6732,6736,0,30,6.12
214.811946,6732,6736,0,30,6.12
214.911918,6732,6736,0,30,6.12
215.011919,6732,6736,0,30,6.12
215.111917,6732,6736,0,30,6.12
215.211919,6732,6736,0,30,6.12
215.311918,6732,6736,0,30,6.12
215.411918,6732,6736,0,30,6.12
215.511917,6732,6736,0,30,6.12
215.611917,6732,6736,0,30,6.12
215.711927,6732,6736,0,30,6.12
215.811918,6732,6736,0,30,6.12
215.911919,6732,6736,0,30,6.12
216.01192,6732,6736,0,30,6.12
216.111919,6732,6736,0,30,6.12
216.211917,6732,6736,0,30,6.12
216.311917,6732,6736,0,30,6.12
216.411919,6732,6736,0,30,6.11
216.511918,6732,6736,0,30,6.11
216.611918,6732,6736,0,30,6.11
216.711918,6732,6736,0,30,6.12
216.811918,6732,6736,0,30,6.12
216.911917,6732,6736,0,30,6.12
217.011942,6732,6736,0,30,6.12
217.111918,6732,6736,0,30,6.12
217.211918,6732,6736,0,30,6.12
217.311918,6732,6736,0,30,6.12
217.411919,6732,6736,0,30,6.12
217.511919,6732,6736,0,30,6.12
217.611919,6732,6736,0,30,6.12
217.711918,6732,6736,0,30,6.1
217.811919,6732,6736,0,30,6.1
217.911918,6732,6736,0,30,6.11
218.01192,6732,6736,0,30,6.11
218.111919,6732,6736,0,30,6.12
218.211927,6732,6736,0,30,6.12
218.31192,6732,6736,0,30,6.12
218.411917,6732,6736,0,30,6.11
218.511919,6732,6736,0,30,6.11
218.611917,6732,6736,0,30,6.11
218.71192,6732,6736,0,30,6.12
218.811919,6732,6736,0,30,6.12
218.911919,6732,6736,0,30,6.12
219.011921,6732,6736,0,30,6.12
219.111919,6732,6736,0,30,6.12
219.211919,6732,6736,0,30,6.12
219.311919,6732,6736,0,30,6.12
219.411919,6732,6736,0,30,6.11
219.51192,6732,6736,0,30,6.11
219.611919,6732,6736,0,30,6.11
219.711928,6732,6736,0,30,6.12
219.811919,6732,6736,0,30,6.12
219.91192,6732,6736,0,30,6.12
220.01192,6732,6736,0,30,6.12
220.111932,6732,6736,0,30,6.12
220.211919,6732,6736,0,30,6.12
220.311919,6732,6736,0,30,6.12
220.411918,6732,6736,0,30,6.12
220.511938,6732,6736,0,30,6.12
220.611919,6732,6736,0,30,6.12
220.711953,6732,6736,0,30,6.11
220.811919,6732,6736,0,30,6.11
220.911959,6732,6736,0,30,6.12
221.011919,6732,6736,0,30,6.12
221.111952,6732,6736,0,30,6.12
221.211919,6732,6736,0,30,6.12
221.311947,6732,6736,0,30,6.12
221.411919,6732,6736,0,30,6.12
221.511937,6732,6736,0,30,6.12
221.611919,6732,6736,0,30,6.12
221.711935,6732,6736,0,30,6.12
221.811921,6732,6736,0,30,6.12
221.911921,6732,6736,0,30,6.11
222.011935,6732,6736,0,30,6.11
222.111939,6732,6736,0,30,6.12
222.211918,6732,6736,0,30,6.12
222.311935,6732,6736,0,30,6.12
222.411919,6732,6736,0,30,6.12
222.511919,6732,6736,0,30,6.12
222.611918,6732,6736,0,30,6.12
222.711919,6732,6736,0,30,6.12
222.811917,6732,6736,0,30,6.12
222.911917,6732,6736,0,30,6.12
223.011919,6732,6736,0,30,6.12
223.111919,6732,6736,0,30,6.12
223.211919,6732,6736,0,30,6.12
223.311919,6732,6736,0,30,6.12
223.41192,6732,6736,0,30,6.12
223.511919,6732,6736,0,30,6.12
223.611919,6732,6736,0,30,6.12
223.711926,6732,6736,0,30,6.12
223.811919,6732,6736,0,30,6.12
223.911919,6732,6736,0,30,6.12
224.011919,6732,6736,0,30,6.12
224.111927,6732,6736,0,30,6.12
224.21192,7104,6900,1349,30,6.12
224.311918,7104,7072,1349,30,6.12
224.411946,7104,7072,1349,30,6.07
224.51192,7104,7076,293,30,6.07
224.61192,7104,7072,293,30,6.07
224.711918,7104,7072,293,30,6.06
224.811919,7104,7076,528,30,6.06
224.911918,7104,7076,528,30,6.08
225.011931,7104,7076,528,30,6.08
225.111926,7104,7080,528,30,6.11
225.211919,7104,7080,58,30,6.11
225.311918,7104,7076,58,30,6.11
225.411931,7104,7076,58,30,6.12
225.51192,7104,7080,221,30,6.12
225.611921,7104,7080,221,30,6.12
225.71192,7104,7080,221,30,6.1
225.81192,7104,7080,52,30,6.1
225.91192,7104,7080,52,30,6.1
226.01192,7104,7076,52,30,6.1
226.111922,7104,7076,52,30,6.08
226.21192,7104,7076,257,30,6.08
226.311919,7104,7076,257,30,6.08
226.41192,7104,7076,257,30,6.1
226.511919,7104,7076,426,30,6.1
226.61192,7104,7076,426,30,6.1
226.711936,7104,7076,426,30,6.09
226.81192,7104,7076,385,30,6.09
226.911934,7104,7076,385,30,6.08
227.011921,7104,7080,385,30,6.08
227.111979,7104,7080,385,30,6.09
227.21192,7104,7080,257,30,6.09
227.311936,7104,7080,257,30,6.09
227.41192,7104,7080,257,30,6.07
227.511919,7104,7080,58,30,6.07
227.611919,7104,7080,58,30,6.07
227.711919,7104,7080,58,30,6.11
227.811921,7104,7076,257,30,6.11
227.91192,7104,7080,257,30,6.08
228.01192,7104,7080,257,30,6.08
228.111919,7104,7080,257,30,6.11
228.211924,7104,7076,257,30,6.11
228.311919,7104,7076,257,30,6.11
228.411919,7104,7080,257,30,6.09
228.511919,7104,7076,257,30,6.09
228.61192,7104,7076,257,30,6.09
228.71192,7104,7076,257,30,6.08
228.811919,7104,7084,221,30,6.08
228.911919,7104,7076,221,30,6.11
229.01192,7104,7076,221,30,6.11
229.11192,7104,7076,221,30,6.11
229.211919,7104,7076,426,30,6.11
229.31193,7104,7080,426,30,6.11
229.411919,7104,7080,426,30,6.09
229.511919,7104,7076,528,30,6.09
229.611919,7104,7076,528,30,6.09
229.711918,7104,7076,528,30,6.07
229.811922,7104,7080,257,30,6.07
229.91192,7104,7076,257,30,6.11
230.01192,7104,7080,257,30,6.11
230.11192,7104,7080,257,30,6.09
230.21192,7104,7080,93,30,6.09
230.311927,7104,7080,93,30,6.09
230.411919,7104,7080,93,30,6.12
230.511926,7104,7080,426,30,6.12
230.611926,7104,7076,426,30,6.12
230.711927,7104,7080,426,30,6.11
230.81192,7104,7076,426,30,6.11
230.911919,7104,7084,426,30,6.1
231.011919,7104,7080,426,30,6.1
231.111919,7104,7080,426,30,6.09
231.211928,7104,7080,221,30,6.09
231.31192,7104,7076,221,30,6.09
231.411919,7104,7072,221,30,6.1
231.511928,7104,7076,257,30,6.1
231.611921,7104,7072,257,30,6.1
231.711918,7104,7076,257,30,6.07
231.81192,7104,7076,426,30,6.07
231.911918,7104,7076,426,30,6.09
232.011921,7104,7076,426,30,6.09
232.11192,7104,7076,426,30,6.09
232.211921,7104,7080,221,30,6.09
232.311919,7104,7080,221,30,6.09
232.41192,7104,7080,221,30,6.09
232.511926,7104,7080,221,30,6.09
232.611919,7104,7080,221,30,6.09
232.711918,7104,7080,221,30,6.08
232.811919,7104,7080,528,30,6.08
232.911919,7104,7076,528,30,6.1
233.011921,7104,7076,528,30,6.1
233.11192,7104,7080,528,30,6.12
233.21192,7104,7080,257,30,6.12
233.31192,7104,7080,257,30,6.12
233.411921,7104,7072,257,30,6.06
233.511918,7104,7072,293,30,6.06
233.611921,7104,7080,293,30,6.06
233.711919,7104,7072,293,30,6.08
233.811937,7104,7076,257,30,6.08
233.91192,7104,7072,257,30,6.06
234.011942,7104,7076,257,31,6.06
234.11192,7104,7080,257,31,6.09
234.211938,7104,7080,58,31,6.09
234.311919,7104,7080,58,31,6.09
234.411937,7104,7080,58,31,6.09
234.511919,7104,7080,221,31,6.09
234.61196,7104,7072,221,31,6.09
234.711919,7104,7076,221,31,6.09
234.811948,7104,7076,257,31,6.09
234.91192,7104,7080,257,31,6.11
235.01192,7104,7080,257,31,6.11
235.111919,7104,7080,257,31,6.1
235.211918,7104,7084,221,31,6.1
235.311918,7104,7080,221,31,6.1
235.41192,7104,7084,221,31,6.1
235.51192,7104,7084,58,31,6.1
235.611919,7104,7092,58,31,6.1
235.711918,7104,7092,58,31,6.08
235.811919,7104,7088,426,31,6.08
235.911919,7104,7096,426,31,6.1
236.011919,7104,7100,426,31,6.1
236.111918,7104,7092,426,31,6.08
236.211919,7104,7092,221,31,6.08
236.311919,7104,7092,221,31,6.08
236.41192,7104,7092,221,31,6.12
236.51192,7104,7088,221,31,6.12
236.611919,7104,7092,221,31,6.12
236.711919,7104,7096,221,31,6.1
236.811919,7104,7096,204,31,6.1
236.911918,7104,7100,204,31,6.12
237.011919,7104,7100,204,31,6.12
237.111919,7104,7108,204,31,6.12
237.21192,7104,7092,221,31,6.12
237.311919,7104,7096,221,31,6.12
237.41192,7104,7096,221,31,6.09
237.511919,7104,7080,221,31,6.09
237.61192,7104,7088,221,31,6.09
237.711919,7104,7088,221,31,6.09
237.81192,7104,7088,221,31,6.09
237.911918,7104,7084,221,31,6.11
238.01192,7104,7084,221,31,6.11
238.111919,7104,7080,221,31,6.09
238.211919,7104,7080,221,31,6.09
238.31192,7104,7080,221,31,6.09
238.41192,7104,7084,221,31,6.09
238.511928,7104,7080,52,31,6.09
238.611921,7104,7080,52,31,6.09
238.71192,7104,7076,52,31,6.1
238.811921,7104,7080,426,31,6.1
238.91192,7104,7076,426,31,6.09
239.01192,7104,7076,426,31,6.09
239.111919,7104,7080,426,31,6.12
239.211927,7104,7080,58,31,6.12
239.311919,7104,7076,58,31,6.12
239.411924,7104,7080,58,31,6.05
239.511927,7104,7080,221,31,6.05
239.611954,7104,7080,221,31,6.05
239.71192,7104,7080,221,31,6.08
239.811942,7104,7080,93,31,6.08
239.91192,7104,7080,93,31,6.08
240.011937,7104,7080,93,31,6.08
240.111919,7104,7080,93,31,6.09
240.211921,7104,7076,426,31,6.09
240.311919,7104,7076,426,31,6.09
240.41192,7104,7076,426,31,6.1
240.51192,7104,7076,426,31,6.1
240.61192,7104,7076,426,31,6.1
240.711918,7104,7076,426,31,6.1
240.811921,7104,7080,221,31,6.1
240.911919,7104,7076,221,31,6.09
241.011927,7104,7080,221,31,6.09
241.111919,7104,7076,221,31,6.1
241.21192,7104,7072,257,31,6.1
241.31192,7104,7080,257,31,6.1
241.411919,7104,7076,257,31,6.08
241.511919,7104,7076,385,31,6.08
241.611928,7104,7076,385,31,6.08
241.711919,7104,7076,385,31,6.08
241.811921,7104,7080,221,31,6.08
241.911919,7104,7084,221,31,6.09
242.011921,7104,7080,221,31,6.09
242.111931,7104,7080,221,31,6.11
242.21192,7104,7080,221,31,6.11
242.311919,7104,7080,221,31,6.11
242.41192,7104,7080,221,31,6.09
242.511919,7104,7084,221,31,6.09
242.611919,7104,7080,221,31,6.09
242.711919,7104,7072,221,31,6.05
242.81192,7104,7072,293,31,6.05
242.911921,7104,7080,293,31,6.1
243.011919,7104,7080,293,31,6.1
243.111936,7104,7076,293,31,6.08
243.21192,7104,7080,221,31,6.08
243.31192,7104,7076,221,31,6.08
243.411919,7104,7092,221,31,6.12
243.511918,7104,7072,257,31,6.12
243.61193,7104,7084,257,31,6.12
243.711927,7104,7084,257,31,6.11
243.811921,7104,7080,221,31,6.11
243.911918,7104,7088,221,31,6.09
244.011919,7104,7092,221,31,6.09
244.111919,7104,7096,221,31,6.11
244.211919,7104,7104,0,31,6.11
244.311919,7104,7116,0,31,6.11
244.41192,7104,7108,0,31,6.12
244.511927,7104,7096,221,31,6.12
244.611918,7104,7096,221,31,6.12
244.711917,7104,7100,221,31,6.12
244.81192,7104,7100,221,31,6.12
244.911919,7104,7092,221,31,6.1
245.011919,7104,7100,221,31,6.1
245.111919,7104,7108,221,31,6.12
245.211921,7104,7100,0,31,6.12
245.311919,7104,7100,0,31,6.12
245.411918,7104,7096,0,31,6.11
245.511919,7104,7104,0,31,6.11
245.611918,7104,7100,0,31,6.11
245.71192,7104,7092,0,31,6.11
245.811921,7104,7088,221,31,6.11
245.911922,7104,7088,221,31,6.1
246.011929,7104,7084,221,31,6.1
246.111953,7104,7076,221,31,6.09
246.211919,7104,7080,221,31,6.09
246.311935,7104,7076,221,31,6.09
246.41192,7104,7084,221,31,6.12
246.511919,7104,7084,221,31,6.12
246.611919,6732,7032,221,31,6.12
246.71192,6732,6744,221,31,6.12
246.811927,6732,6740,221,31,6.12
246.911918,6732,6740,221,31,6.11
247.011919,6732,6740,221,31,6.11
247.111919,6732,6740,221,31,6.12
247.211917,6732,6740,221,31,6.12
247.311959,6732,6740,221,31,6.12
247.41192,6732,6740,221,31,6.12
247.511936,6732,6740,221,31,6.12
247.611919,6732,6740,221,31,6.12
247.711918,6732,6740,221,31,6.12
247.81192,6732,6740,0,31,6.12
247.911919,6732,6736,0,31,6.12
248.011919,6732,6736,0,31,6.12
248.111928,6732,6736,0,31,6.12
248.211921,6732,6736,0,31,6.12
248.311918,6732,6736,0,31,6.12
248.41192,6732,6736,0,31,6.12
248.51192,6732,6736,0,31,6.12
248.611919,6732,6736,0,31,6.12
248.711919,6732,6736,0,31,6.12
248.811919,6732,6736,0,31,6.12
248.911919,6732,6736,0,31,6.12
249.01192,6732,6736,0,31,6.12
249.11192,6732,6736,0,31,6.12
249.211919,6732,6736,0,31,6.12
249.311919,6732,6736,0,31,6.12
249.411919,6732,6736,0,31,6.13
249.51192,6732,6736,0,31,6.13
249.611919,6732,6736,0,31,6.13
249.711919,6732,6736,0,31,6.12
249.81192,6732,6736,0,31,6.12
249.911922,6732,6736,0,31,6.12
250.011919,6732,6736,0,31,6.12
250.11192,6732,6736,0,31,6.12
250.21192,6732,6736,0,31,6.12
250.311919,6732,6736,0,31,6.12
250.411921,6732,6736,0,31,6.12
250.511919,6732,6736,0,31,6.12
250.611919,6732,6736,0,31,6.12
250.711919,6732,6736,0,31,6.12
250.811919,6732,6736,0,31,6.12
250.91192,6732,6736,0,31,6.12
251.011919,6732,6736,0,31,6.12
251.111918,6732,6736,0,31,6.12
251.211919,6732,6736,0,31,6.12
251.311926,6732,6736,0,31,6.12
251.411918,6732,6736,0,31,6.12
251.511919,6732,6736,0,31,6.12
251.611919,6732,6736,0,31,6.12
251.71192,6732,6736,0,31,6.11
251.811919,6732,6736,0,31,6.11
251.911922,6732,6736,0,31,6.12
252.011919,6732,6736,0,31,6.12
252.111937,6732,6736,0,31,6.12
252.211921,6732,6736,0,31,6.12
252.311954,6732,6736,0,31,6.12
252.411927,6732,6736,0,31,6.13
252.511937,6732,6736,0,31,6.13
252.61192,6732,6732,0,31,6.13
252.711919,6732,6736,0,31,6.12
252.81192,6732,6736,0,31,6.12
252.911918,6732,6736,0,31,6.12
253.011919,6732,6736,0,31,6.12
253.111921,6732,6736,0,31,6.12
253.211932,6732,6736,0,31,6.12
253.311919,6732,6736,0,31,6.12
253.41192,6732,6736,0,31,6.11
253.511928,6732,6736,0,31,6.11
253.61192,6732,6736,0,31,6.11
253.711918,6732,6736,0,31,6.13
253.811919,6732,6736,0,31,6.13
253.91192,6732,6736,0,31,6.13
254.011919,6732,6736,0,31,6.13
254.111918,6732,6736,0,31,6.12
254.211926,6732,6736,0,31,6.12
254.311918,6732,6736,0,31,6.12
254.41192,6732,6736,0,31,6.12
254.511928,6732,6736,0,31,6.12
254.611919,6732,6736,0,31,6.12
254.711919,6732,6736,0,31,6.12
254.81192,6732,6736,0,31,6.12
254.911935,6732,6736,0,31,6.12
255.01192,6732,6736,0,31,6.12
255.111931,6732,6736,0,31,6.12
255.21192,6732,6736,0,31,6.12
255.311925,6732,6736,0,31,6.12
255.41193,6732,6736,0,31,6.12
255.51192,6732,6736,0,31,6.12
255.611953,6732,6736,0,31,6.12
255.711919,6732,6736,0,31,6.12
255.811936,6732,6736,0,31,6.12
255.911926,6732,6736,0,31,6.12
256.011919,6732,6736,0,31,6.12
256.111918,6732,6736,0,31,6.12
256.211919,6732,6736,0,31,6.12
256.311918,6732,6736,0,31,6.12
256.411918,6732,6736,0,31,6.12
256.511921,6732,6736,0,31,6.12
256.61192,6732,6736,0,31,6.12
256.711919,6732,6736,0,31,6.11
256.811923,6732,6736,0,31,6.11
256.911918,6732,6736,0,31,6.12
257.01192,6732,6736,0,31,6.12
257.111918,6732,6736,0,31,6.12
257.21192,6732,6736,0,31,6.12
257.311918,6732,6736,0,31,6.12
257.411919,6732,6736,0,31,6.12
257.511919,6732,6736,0,31,6.12
257.611919,6732,6736,0,31,6.12
257.711919,6732,6736,0,31,6.11
257.811922,6732,6736,0,31,6.11
257.91192,6732,6736,0,31,6.11
258.01192,6732,6736,0,31,6.11
258.11192,6732,6736,0,31,6.11
258.21192,6732,6736,0,31,6.11
258.311918,6732,6736,0,31,6.11
258.411928,6732,6736,0,31,6.12
258.51192,6732,6736,0,31,6.12
258.611919,6732,6736,0,31,6.12
258.711918,6732,6736,0,31,6.12
258.81192,6732,6736,0,31,6.12
258.911918,6732,6736,0,31,6.11
259.011919,6732,6736,0,31,6.11
259.111918,6732,6736,0,31,6.12
259.211919,6732,6736,0,31,6.12
259.31192,6732,6736,0,31,6.12
259.41192,6732,6736,0,31,6.12
259.511926,6732,6736,0,31,6.12
259.611917,6732,6736,0,31,6.12
259.711919,6732,6736,0,31,6.12
259.811925,6732,6736,0,31,6.12
259.911926,6732,6736,0,31,6.12
260.011919,6732,6736,0,31,6.12
260.111918,6732,6736,0,31,6.11
260.211919,6732,6736,0,31,6.11
260.311919,6732,6736,0,31,6.11
260.41192,6732,6736,0,31,6.12
260.511918,6732,6736,0,31,6.12
260.611918,6732,6736,0,31,6.12
260.711917,6732,6736,0,31,6.12
260.811926,6732,6736,0,31,6.12
260.91192,6732,6736,0,31,6.12
261.011919,6732,6736,0,31,6.12
261.111919,6732,6736,0,31,6.12
261.211918,6732,6736,0,31,6.12
261.311927,6732,6736,0,31,6.12
261.41192,6732,6736,0,31,6.12
261.511918,6732,6736,0,31,6.12
261.611922,6732,6736,0,31,6.12
261.71192,6732,6736,0,31,6.12
261.81192,6732,6736,0,31,6.12
261.911918,6732,6736,0,31,6.12
262.01192,6732,6736,0,31,6.12
262.11192,6732,6736,0,31,6.12
262.21192,6732,6736,0,31,6.12
262.311919,6732,6736,0,31,6.12
262.411921,6732,6736,0,31,6.12
262.511918,6732,6736,0,31,6.12
262.611928,6732,6736,0,31,6.12
262.711919,6732,6736,0,31,6.12
262.811927,6732,6736,0,31,6.12
262.911919,6732,6736,0,31,6.12
263.01192,6732,6736,0,31,6.12
263.111919,6732,6736,0,31,6.12
263.211919,6732,6736,0,31,6.12
263.31192,6732,6736,0,31,6.12
263.41192,6732,6736,0,31,6.12
263.51192,6732,6736,0,31,6.12
263.611922,6732,6736,0,31,6.12
263.711919,6732,6736,0,31,6.12
263.811928,6732,6736,0,31,6.12
263.911919,6732,6736,0,31,6.11
264.011922,6732,6736,0,31,6.11
264.11192,6732,6736,0,31,6.12
264.211955,6732,6736,0,31,6.12
264.311919,6732,6736,0,31,6.12
264.411935,6732,6736,0,31,6.12
264.511943,6732,6736,0,31,6.12
264.611938,6732,6736,0,31,6.12
264.711953,6732,6736,0,31,6.12
264.81195,6732,6736,0,31,6.12
264.911936,6732,6736,0,31,6.11
265.011981,6732,6736,0,31,6.11
265.111921,6732,6736,0,31,6.12
265.211934,6732,6736,0,31,6.12
265.311918,6732,6736,0,31,6.12
265.41192,6732,6736,0,31,6.12
265.511926,6732,6736,0,31,6.12
265.611918,6732,6736,0,31,6.12
265.711918,6732,6736,0,31,6.12
265.811919,6732,6736,0,31,6.12
265.911928,6732,6736,0,31,6.12
266.011919,6732,6736,0,31,6.12
266.111918,6732,6736,0,31,6.12
266.21192,6732,6736,0,31,6.12
266.311917,6732,6736,0,31,6.12
266.411919,6732,6736,0,31,6.12
266.511918,6732,6736,0,31,6.12
266.611917,6732,6736,0,31,6.12
266.711919,6732,6736,0,31,6.12
266.811919,6732,6736,0,31,6.12
266.911919,6732,6736,0,31,6.12
267.011918,6732,6736,0,31,6.12
267.111919,6732,6736,0,31,6.12
267.211918,6732,6736,0,31,6.12
267.31192,6732,6736,0,31,6.12
267.411921,6732,6736,0,31,6.12
267.511919,6732,6736,0,31,6.12
267.611919,6732,6736,0,31,6.12
267.711919,6732,6736,0,31,6.12
267.81192,6732,6736,0,31,6.12
267.91192,6732,6736,0,31,6.12
268.01192,6732,6736,0,31,6.12
268.11192,6732,6736,0,31,6.12
268.211921,6732,6736,0,31,6.12
268.311919,6732,6736,0,31,6.12
268.411919,6732,6736,0,31,6.11
268.511927,6732,6736,0,31,6.11
268.611918,6732,6736,0,31,6.11
268.71192,6732,6736,0,31,6.12
268.811919,6732,6736,0,31,6.12
268.911919,6732,6736,0,31,6.12
269.011921,6732,6736,0,31,6.12
269.111926,6732,6736,0,31,6.11
269.21192,6732,6736,0,31,6.11
269.311919,6732,6736,0,31,6.11
269.41192,6732,6736,0,31,6.11
269.511918,6732,6736,0,31,6.11
269.61192,6732,6736,0,31,6.11
269.711922,6732,6736,0,31,6.13
269.811921,6732,6736,0,31,6.13
269.911926,6732,6736,0,31,6.12
270.011919,6732,6736,0,31,6.12
270.111919,6732,6736,0,31,6.12
270.211919,6732,6736,0,31,6.12
270.311919,6732,6736,0,31,6.12
270.411919,6732,6736,0,31,6.12
270.511919,6732,6736,0,31,6.12
270.611919,6732,6736,0,31,6.12
270.71192,6732,6736,0,31,6.12
270.81192,6732,6736,0,31,6.12
270.911918,6732,6736,0,31,6.12
271.011919,6732,6736,0,31,6.12
271.111917,6732,6736,0,31,6.12
271.21192,6732,6736,0,31,6.12
271.311919,6732,6736,0,31,6.12
271.411919,6732,6736,0,31,6.11
271.511919,6732,6736,0,31,6.11
271.611919,6732,6736,0,31,6.11
271.711919,6732,6736,0,31,6.12
271.81192,6732,6736,0,31,6.12
271.911918,6732,6736,0,31,6.12
272.011929,6732,6736,0,31,6.12
272.111919,6732,6736,0,31,6.12
272.21192,6732,6736,0,31,6.12
272.311927,6732,6736,0,31,6.12
272.411919,6732,6736,0,31,6.12
272.51192,6732,6736,0,31,6.12
272.611919,6732,6736,0,31,6.12
272.711918,6732,6736,0,31,6.11
272.811919,6732,6736,0,31,6.11
272.911919,6732,6736,0,31,6.12
273.011921,6732,6736,0,31,6.12
273.111918,6732,6736,0,31,6.12
273.21192,6732,6736,0,31,6.12
273.311919,6732,6736,0,31,6.12
273.411918,6732,6736,0,31,6.12
273.511918,6732,6736,0,31,6.12
273.611923,6732,6736,0,31,6.12
273.711918,6732,6736,0,31,6.12
273.811958,6732,6736,0,31,6.12
273.911919,6732,6736,0,31,6.12
274.011937,6732,6736,0,31,6.12
274.111919,6732,6736,0,31,6.12
274.211921,6732,6736,0,31,6.12
274.311918,6732,6736,0,31,6.12
274.411923,6732,6736,0,31,6.12
274.511919,6732,6736,0,31,6.12
274.611919,6732,6736,0,31,6.12
274.711918,6732,6736,0,31,6.12
274.81192,6732,6736,0,31,6.12
274.911918,6732,6736,0,31,6.12
275.011918,6732,6736,0,31,6.12
275.111918,6732,6736,0,31,6.11
275.211918,6732,6736,0,31,6.11
275.311919,6732,6736,0,31,6.11
275.411924,6732,6736,0,31,6.12
275.511918,6732,6736,0,31,6.12
275.611918,6732,6736,0,31,6.12
275.71192,6732,6736,0,31,6.11
275.811926,6732,6736,0,31,6.11
275.911919,6732,6736,0,31,6.11
276.01192,6732,6736,0,31,6.11
276.11192,6732,6736,0,31,6.12
276.211919,6732,6736,0,31,6.12
276.311918,6732,6736,0,31,6.12
276.411922,6732,6736,0,31,6.11
276.51192,6732,6736,0,31,6.11
276.611919,6732,6736,0,31,6.11
276.71192,6732,6736,0,31,6.1
276.81192,6732,6736,0,31,6.1
276.911922,6732,6736,0,31,6.11
277.011919,6732,6736,0,31,6.11
277.11194,6732,6736,0,31,6.12
277.211941,6732,6736,0,31,6.12
277.31196,6732,6736,0,31,6.12
277.411918,6732,6736,0,31,6.12
277.511951,6732,6736,0,31,6.12
277.611919,6732,6736,0,31,6.12
277.711941,6732,6736,0,31,6.12
277.811921,6732,6736,0,31,6.12
277.911955,6732,6736,0,31,6.12
278.011919,6732,6736,0,31,6.12
278.111935,6732,6736,0,31,6.11
278.211919,6732,6736,0,31,6.11
278.311925,6732,6736,0,31,6.11
278.411922,6732,6736,0,31,6.12
278.511935,6732,6736,0,31,6.12
278.611937,6732,6736,0,31,6.12
278.711937,6732,6736,0,31,6.11
278.811938,6732,6736,0,31,6.11
278.911923,6732,6736,0,31,6.12
279.011937,6732,6736,0,31,6.12
279.111961,6732,6736,0,31,6.11
279.211935,6732,6736,0,31,6.11
279.311936,6732,6736,0,31,6.11
279.411936,6732,6736,0,31,6.12
279.511927,6732,6736,0,31,6.12
279.611918,6732,6736,0,31,6.12
279.711919,6732,6736,0,31,6.12
279.811919,6732,6736,0,31,6.12
279.911918,6732,6736,0,31,6.11
280.011921,6732,6736,0,31,6.11
280.111918,6732,6736,0,31,6.11
280.211919,6732,6736,0,31,6.11
280.311918,6732,6736,0,31,6.11
280.41192,6732,6736,0,31,6.12
280.511918,6732,6736,0,31,6.12
280.611919,6732,6736,0,31,6.12
280.711919,6732,6736,0,31,6.12
280.811918,6732,6736,0,31,6.12
280.911925,6732,6736,0,31,6.11
281.011919,6732,6736,0,31,6.11
281.111918,6732,6736,0,31,6.12
281.211919,6732,6736,0,31,6.12
281.311927,6732,6736,0,31,6.12
281.411919,6732,6736,0,31,6.11
281.511919,6732,6736,0,31,6.11
281.611919,6732,6736,0,31,6.11
281.711918,6732,6736,0,31,6.12
281.811919,6732,6736,0,31,6.12
281.911919,6732,6736,0,31,6.12
282.011921,6732,6736,0,31,6.12
282.111919,6732,6736,0,31,6.12
282.211919,6732,6736,0,31,6.12
282.311919,6732,6736,0,31,6.12
282.411929,6732,6736,0,31,6.12
282.51192,6732,6736,0,31,6.12
282.611918,6732,6736,0,31,6.12
282.711918,6732,6736,0,31,6.12
282.81192,6732,6736,0,31,6.12
282.911919,6732,6736,0,31,6.11
283.01192,6732,6736,0,31,6.11
283.111936,6732,6736,0,31,6.12
283.21192,6732,6736,0,31,6.12
283.311948,6732,6736,0,31,6.12
283.41192,6732,6736,0,31,6.12
283.511935,6732,6736,0,31,6.12
283.611921,6732,6736,0,31,6.12
283.711918,6732,6736,0,31,6.12
283.81192,6732,6736,0,31,6.12
283.911919,6732,6736,0,31,6.12
284.011919,6732,6736,0,31,6.12
284.111919,6732,6736,0,31,6.12
284.21192,6732,6736,0,31,6.12
284.311918,6732,6736,0,31,6.12
284.411918,6732,6736,0,31,6.12
284.511934,6732,6736,0,31,6.12
284.611919,6732,6736,0,31,6.12
284.711919,6732,6736,0,31,6.12
284.81192,6732,6736,0,31,6.12
284.911919,6732,6736,0,31,6.13
285.011918,6732,6736,0,31,6.13
285.111918,6732,6736,0,31,6.12
285.211929,6732,6736,0,31,6.12
285.31192,6732,6736,0,31,6.12
285.411921,6732,6736,0,31,6.12
285.511919,6732,6736,0,31,6.12
285.61192,6732,6736,0,31,6.12
